{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{85, 39, 4, 98, 0, 30, 9, 4, 32, 0, 0, 44, 69, 18, 65, 43, 7, 0, 36, 0, 71, 48, 71, 4, 32, 84, 29, 0, 0, 81, 0, 15, 48, 7, 6, 22, 8, 33, 28, 62, 89, 72, 38, 96, 0, 53, 41, 93, 0, 34, 3, 26, 28, 98, 56, 0, 74, 75, 65, 53, 73, 21, 0, 47, 78, 46, 69, 0, 86, 0, 6, 0, 26, 49, 0, 60, 0, 0, 82, 90, 36, 29, 20, 30, 26, 91, 21, 57, 1, 7, 73, 42, 90, 3, 13, 0, 0, 82, 0, 26}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{50, 76, 10, 7, 0, 41, 59, 16, 70, 0, 0, 91, 4, 3, 87, 56, 2, 0, 51, 0, 73, 96, 49, 70, 76, 19, 74, 0, 0, 59, 0, 42, 58, 38, 89, 67, 96, 27, 2, 82, 49, 70, 17, 14, 0, 21, 40, 15, 0, 24, 40, 38, 92, 39, 28, 0, 66, 86, 85, 9, 37, 87, 0, 68, 5, 55, 53, 0, 97, 0, 87, 0, 69, 59, 0, 47, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90}, 
{20, 1, 27, 87, 0, 62, 8, 52, 94, 0, 0, 12, 99, 3, 42, 50, 79, 0, 0, 0, 96, 83, 11, 87, 90, 35, 42, 0, 0, 10, 0, 91, 3, 36, 21, 56, 41, 92, 84, 78, 37, 41, 98, 92, 0, 24, 2, 64, 0, 81, 57, 97, 1, 80, 59, 0, 98, 72, 39, 94, 34, 84, 0, 12, 76, 9, 18, 0, 5, 0, 4, 0, 2, 36, 0, 83, 0, 0, 91, 32, 44, 12, 45, 31, 94, 97, 71, 16, 98, 69, 22, 39, 44, 29, 2, 0, 0, 58, 80, 76}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{71, 85, 50, 84, 0, 85, 16, 74, 13, 0, 0, 51, 46, 96, 11, 55, 81, 0, 28, 0, 87, 75, 84, 50, 60, 81, 63, 0, 0, 9, 0, 40, 65, 90, 85, 36, 32, 22, 28, 95, 26, 36, 77, 82, 0, 83, 73, 4, 0, 72, 13, 24, 24, 78, 89, 0, 15, 85, 70, 81, 41, 99, 0, 81, 67, 96, 13, 0, 83, 0, 86, 0, 29, 50, 0, 49, 0, 0, 54, 80, 41, 24, 24, 14, 33, 34, 54, 15, 95, 44, 92, 98, 76, 83, 24, 0, 0, 60, 3, 28}, 
{57, 43, 6, 27, 0, 76, 92, 88, 2, 0, 0, 92, 7, 54, 71, 23, 93, 0, 82, 0, 17, 46, 96, 53, 85, 41, 0, 0, 0, 8, 0, 23, 28, 31, 83, 0, 99, 95, 18, 75, 1, 94, 46, 70, 0, 51, 31, 96, 0, 21, 38, 85, 73, 57, 79, 0, 69, 77, 19, 98, 46, 89, 0, 29, 62, 69, 57, 0, 53, 0, 83, 0, 36, 94, 0, 68, 0, 0, 53, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89}, 
{20, 52, 76, 55, 0, 52, 26, 65, 35, 0, 0, 24, 24, 27, 63, 22, 16, 0, 84, 0, 57, 14, 55, 90, 5, 65, 51, 0, 0, 42, 0, 41, 90, 77, 65, 8, 99, 2, 98, 1, 86, 72, 10, 42, 0, 93, 67, 35, 0, 65, 34, 17, 19, 10, 31, 0, 21, 13, 35, 96, 22, 8, 0, 48, 86, 97, 75, 0, 42, 0, 54, 0, 75, 82, 0, 0, 0, 0, 89, 39, 25, 83, 3, 64, 95, 0, 22, 93, 3, 61, 95, 24, 22, 82, 71, 0, 0, 1, 90, 24}, 
{38, 89, 75, 0, 0, 97, 74, 82, 34, 0, 0, 69, 15, 66, 47, 8, 35, 0, 66, 0, 86, 58, 56, 75, 95, 14, 13, 0, 0, 94, 0, 57, 5, 27, 98, 7, 93, 3, 55, 88, 6, 45, 10, 42, 0, 79, 27, 93, 0, 25, 80, 97, 92, 66, 63, 0, 0, 27, 5, 62, 47, 21, 0, 57, 53, 6, 57, 0, 20, 0, 4, 0, 32, 91, 0, 22, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{93, 24, 61, 57, 0, 50, 68, 48, 88, 0, 0, 82, 55, 75, 74, 20, 45, 0, 19, 0, 52, 46, 5, 50, 93, 37, 50, 0, 0, 38, 0, 65, 0, 46, 12, 9, 42, 77, 45, 78, 13, 65, 85, 48, 0, 19, 92, 84, 0, 87, 88, 76, 34, 98, 12, 0, 21, 20, 91, 4, 60, 75, 0, 77, 0, 30, 38, 0, 62, 0, 83, 0, 13, 6, 0, 20, 0, 0, 93, 74, 7, 17, 91, 65, 24, 50, 28, 52, 86, 73, 45, 58, 28, 17, 64, 0, 0, 63, 52, 90}, 
{31, 8, 63, 1, 0, 75, 67, 24, 10, 0, 0, 57, 93, 11, 38, 59, 62, 0, 84, 0, 78, 4, 94, 2, 94, 84, 69, 0, 0, 14, 0, 27, 65, 12, 75, 27, 68, 21, 39, 83, 31, 52, 7, 24, 0, 58, 36, 65, 0, 86, 25, 37, 35, 13, 11, 0, 97, 2, 12, 9, 9, 39, 0, 43, 53, 25, 27, 0, 86, 0, 3, 0, 95, 38, 0, 27, 0, 0, 73, 58, 37, 33, 68, 54, 6, 75, 99, 54, 25, 6, 7, 47, 11, 29, 75, 0, 0, 5, 94, 20}, 
{53, 63, 62, 13, 0, 93, 15, 57, 49, 0, 0, 10, 95, 68, 82, 91, 83, 0, 15, 0, 44, 54, 85, 6, 73, 17, 0, 0, 0, 34, 0, 25, 76, 23, 15, 58, 36, 81, 90, 49, 55, 51, 53, 49, 0, 85, 14, 79, 0, 51, 34, 1, 25, 13, 32, 0, 25, 32, 31, 34, 82, 46, 0, 34, 43, 64, 57, 0, 78, 0, 74, 0, 68, 70, 0, 50, 0, 0, 56, 98, 46, 44, 76, 70, 19, 51, 51, 23, 4, 28, 33, 50, 79, 26, 94, 0, 0, 54, 77, 23}, 
{36, 24, 36, 14, 0, 57, 61, 59, 3, 0, 0, 10, 98, 43, 61, 52, 82, 0, 34, 0, 42, 98, 88, 23, 5, 1, 22, 0, 0, 25, 0, 29, 11, 11, 61, 76, 44, 71, 31, 59, 46, 99, 70, 11, 0, 90, 84, 15, 0, 66, 46, 93, 89, 70, 99, 0, 3, 54, 81, 72, 59, 63, 0, 76, 40, 59, 91, 0, 7, 0, 52, 0, 42, 75, 0, 66, 0, 0, 28, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67}, 
{76, 48, 3, 38, 0, 89, 76, 2, 69, 0, 0, 59, 45, 61, 34, 94, 66, 0, 79, 0, 2, 71, 61, 82, 4, 67, 55, 0, 0, 48, 0, 37, 71, 20, 92, 79, 28, 25, 38, 94, 72, 76, 37, 28, 0, 63, 51, 90, 0, 11, 46, 94, 26, 37, 18, 0, 53, 35, 23, 93, 3, 86, 0, 91, 46, 29, 10, 0, 80, 0, 67, 0, 67, 9, 0, 36, 0, 0, 99, 28, 35, 32, 53, 90, 47, 70, 21, 78, 10, 89, 45, 51, 53, 29, 26, 0, 0, 77, 2, 32}, 
{79, 69, 18, 62, 0, 33, 23, 21, 13, 0, 0, 1, 46, 74, 2, 76, 69, 0, 85, 0, 15, 80, 29, 71, 41, 6, 70, 0, 0, 20, 0, 42, 33, 76, 15, 34, 88, 95, 8, 36, 8, 76, 2, 4, 0, 71, 34, 44, 0, 35, 4, 11, 36, 36, 68, 0, 46, 52, 26, 27, 20, 89, 0, 52, 73, 3, 82, 0, 21, 0, 70, 0, 93, 92, 0, 0, 0, 0, 93, 24, 32, 58, 62, 21, 48, 10, 46, 82, 26, 45, 40, 2, 18, 61, 57, 0, 0, 32, 30, 94}, 
{0, 44, 70, 89, 0, 40, 10, 72, 57, 0, 0, 39, 37, 54, 46, 93, 26, 0, 70, 0, 99, 0, 22, 18, 33, 80, 29, 0, 0, 39, 0, 21, 9, 45, 4, 33, 2, 28, 37, 26, 48, 43, 85, 94, 0, 93, 43, 5, 0, 76, 94, 41, 69, 83, 35, 0, 60, 77, 80, 70, 6, 79, 0, 28, 67, 0, 96, 0, 44, 0, 74, 0, 26, 58, 0, 9, 0, 0, 99, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{11, 91, 45, 82, 0, 9, 1, 92, 43, 0, 0, 22, 73, 55, 1, 19, 15, 0, 90, 0, 56, 19, 33, 19, 94, 43, 3, 0, 0, 85, 0, 33, 33, 97, 8, 66, 84, 68, 9, 96, 52, 59, 81, 62, 0, 71, 87, 0, 0, 86, 74, 2, 23, 29, 74, 0, 88, 98, 48, 75, 29, 94, 0, 80, 38, 25, 7, 0, 55, 0, 4, 0, 14, 45, 0, 14, 0, 0, 31, 60, 95, 38, 87, 90, 44, 48, 82, 26, 32, 67, 52, 62, 68, 27, 80, 0, 0, 9, 85, 74}, 
{58, 86, 73, 18, 0, 43, 40, 73, 29, 0, 0, 58, 49, 17, 68, 19, 65, 0, 26, 0, 6, 25, 68, 4, 38, 30, 87, 0, 0, 84, 0, 64, 93, 21, 71, 10, 53, 43, 35, 90, 82, 71, 82, 35, 0, 98, 3, 20, 0, 80, 46, 8, 27, 30, 4, 0, 88, 68, 46, 23, 32, 72, 0, 84, 31, 15, 78, 0, 41, 0, 93, 0, 39, 98, 0, 95, 0, 0, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85}, 
{69, 88, 56, 86, 0, 70, 39, 54, 98, 0, 0, 78, 5, 8, 91, 11, 3, 0, 7, 0, 4, 47, 16, 80, 25, 85, 8, 0, 0, 86, 0, 67, 69, 95, 24, 44, 72, 68, 41, 66, 79, 33, 36, 57, 0, 16, 30, 45, 0, 29, 70, 50, 38, 44, 92, 0, 19, 60, 76, 91, 93, 40, 0, 59, 55, 45, 70, 0, 28, 0, 90, 0, 77, 79, 0, 94, 0, 0, 75, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2}, 
{23, 21, 84, 58, 0, 61, 37, 78, 73, 0, 0, 25, 73, 61, 54, 71, 45, 0, 56, 0, 32, 10, 75, 71, 95, 1, 47, 0, 0, 80, 0, 81, 87, 1, 17, 60, 14, 43, 22, 83, 85, 45, 42, 95, 0, 3, 3, 94, 0, 67, 5, 55, 63, 64, 94, 0, 80, 0, 6, 99, 78, 37, 0, 20, 37, 72, 10, 0, 56, 0, 86, 0, 12, 70, 0, 23, 0, 0, 50, 78, 34, 30, 9, 42, 6, 32, 69, 25, 36, 66, 34, 45, 65, 13, 3, 0, 0, 90, 96, 10}, 
{39, 89, 79, 90, 0, 7, 16, 79, 6, 0, 0, 22, 8, 20, 93, 1, 6, 0, 16, 0, 95, 83, 93, 40, 91, 15, 39, 0, 0, 14, 0, 9, 66, 10, 98, 73, 61, 62, 29, 46, 55, 92, 7, 0, 0, 19, 32, 80, 0, 33, 62, 35, 40, 35, 42, 0, 63, 71, 94, 63, 46, 16, 0, 25, 73, 56, 79, 0, 34, 0, 42, 0, 50, 24, 0, 13, 0, 0, 51, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15}, 
{55, 48, 53, 18, 0, 70, 13, 50, 95, 0, 0, 83, 54, 24, 12, 66, 62, 0, 60, 0, 43, 5, 80, 54, 29, 45, 73, 0, 0, 86, 0, 69, 7, 92, 92, 35, 28, 86, 4, 30, 79, 51, 75, 87, 0, 11, 2, 90, 0, 65, 28, 25, 5, 16, 77, 0, 9, 54, 84, 62, 63, 75, 0, 71, 72, 34, 96, 0, 95, 0, 42, 0, 20, 47, 0, 31, 0, 0, 89, 54, 58, 79, 70, 73, 72, 5, 93, 69, 2, 4, 10, 90, 65, 59, 81, 0, 0, 72, 11, 75}, 
{93, 78, 93, 48, 0, 48, 69, 88, 95, 0, 0, 75, 52, 31, 96, 30, 10, 0, 82, 0, 60, 84, 28, 54, 65, 25, 79, 0, 0, 71, 0, 2, 45, 95, 84, 74, 79, 53, 19, 55, 39, 44, 22, 86, 0, 86, 13, 0, 0, 66, 47, 51, 97, 33, 39, 0, 6, 83, 23, 73, 6, 69, 0, 34, 1, 91, 50, 0, 57, 0, 72, 0, 71, 81, 0, 67, 0, 0, 5, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6}, 
{87, 72, 4, 90, 0, 33, 10, 67, 73, 0, 0, 49, 79, 41, 40, 83, 44, 0, 63, 0, 21, 94, 14, 22, 99, 85, 51, 0, 0, 65, 0, 59, 75, 87, 97, 83, 85, 95, 1, 12, 96, 89, 90, 79, 0, 64, 29, 2, 0, 47, 43, 93, 48, 18, 12, 0, 12, 54, 60, 15, 5, 63, 0, 5, 6, 8, 9, 0, 10, 0, 34, 0, 2, 72, 0, 78, 0, 0, 49, 59, 81, 4, 13, 22, 77, 69, 32, 12, 93, 60, 96, 2, 27, 18, 74, 0, 0, 83, 24, 33}, 
{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}, 
{25, 85, 95, 8, 0, 40, 5, 33, 62, 0, 0, 85, 45, 81, 31, 51, 15, 0, 58, 0, 29, 85, 41, 50, 94, 7, 74, 0, 0, 24, 0, 80, 47, 59, 6, 90, 59, 96, 32, 90, 64, 96, 20, 42, 0, 46, 47, 45, 0, 62, 35, 48, 77, 86, 28, 0, 8, 57, 6, 71, 74, 99, 0, 84, 4, 95, 98, 0, 92, 0, 65, 0, 79, 11, 0, 32, 0, 0, 9, 83, 54, 60, 6, 68, 68, 96, 91, 61, 96, 84, 67, 26, 52, 98, 57, 0, 0, 47, 74, 0}, 
{65, 41, 66, 36, 0, 66, 12, 0, 35, 0, 0, 93, 64, 29, 76, 32, 31, 0, 16, 0, 77, 37, 79, 5, 69, 26, 47, 0, 0, 86, 0, 23, 4, 76, 50, 14, 19, 73, 95, 47, 90, 88, 29, 27, 0, 52, 83, 62, 0, 74, 18, 38, 73, 58, 68, 0, 55, 40, 59, 57, 10, 80, 0, 23, 37, 58, 41, 0, 16, 0, 36, 0, 35, 36, 0, 37, 0, 0, 50, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19}, 
